shape_id,variant,name,packed_qkv,attention_impl,sdpa,sdpa_backend,mask_skip,gelu_approx,fast_dtype,selective_precision,selective_layers,compile_candidate,accuracy,error,failed_elements,max_abs_error,max_relative_error,median_ms,mean_ms,p90_ms,min_ms,reference_variant,speedup_vs_reference,speedup_vs_A,latency_delta_percent,tokens_per_second,device,dtype,batch_size,seq_len,d_model,heads,ffn_dim,layers,causal,padding_ratio
6,H,full,True,sdpa,True,auto,True,none,,none,,False,PASS,,0,5.364418029785156e-06,655428.0,263.0635528564453,263.1277600097656,263.59235229492185,261.29510498046875,A,2.0437566229912494,2.0437566229912494,-51.070494952750465,4865744.365197183,cuda,torch.float32,10000,128,128,4,128,4,True,0.0
6,L,full+compile,True,sdpa,True,auto,True,none,,none,,True,PASS,,0,5.0067901611328125e-06,913830.3125,197.3591079711914,197.22452758789063,197.85226135253905,195.80313110351562,A,2.7241604603140384,2.7241604603140384,-63.291442829152544,6485639.366523901,cuda,torch.float32,10000,128,128,4,128,4,True,0.0
6,NFA,full+fast_dtype+compile+flash_attn,True,flash-attn,False,,True,none,torch.float16,none,,True,FAIL,,1943338,0.0074253082275390625,1375871488.0,58.84262466430664,58.94719746907552,59.35820693969727,58.76121520996094,A,9.136877926250877,9.136877926250877,-89.05534244769834,21752938.57645401,cuda,torch.float32,10000,128,128,4,128,4,True,0.0
7,A,baseline,False,manual,False,,False,none,,none,,False,REF,,0,0.0,0.0,2.6342400312423706,2.663381306330363,2.7662336826324463,2.5866239070892334,A,1.0,1.0,0.0,3109815.3178305686,cuda,torch.float32,64,128,32,4,32,4,True,0.0
7,H,full,True,sdpa,True,auto,True,none,,none,,False,PASS,,0,2.7418136596679688e-06,1.4067801237106323,1.0936959981918335,1.101922554175059,1.1748160004615784,1.0577919483184814,A,2.40856694693723,2.40856694693723,-58.481536032385776,7490198.385605805,cuda,torch.float32,64,128,32,4,32,4,True,0.0
7,L,full+compile,True,sdpa,True,auto,True,none,,none,,True,PASS,,0,2.5033950805664062e-06,0.932204008102417,0.647167980670929,0.6895891197522481,0.8071295857429504,0.6410239934921265,A,4.07041156225222,4.07041156225222,-75.43245972290123,12658228.22616661,cuda,torch.float32,64,128,32,4,32,4,True,0.0
7,NFA,full+fast_dtype+compile+flash_attn,True,flash-attn,False,,True,none,torch.float16,none,,True,FAIL,,1830,0.005879595875740051,2306.723388671875,0.1960960030555725,0.2357514664530754,0.3247103989124298,0.1730560064315796,A,13.43342031553719,13.43342031553719,-92.55587946694861,41775456.2681139,cuda,torch.float32,64,128,32,4,32,4,True,0.0
8,A,baseline,False,manual,False,,False,none,,none,,False,REF,,0,0.0,0.0,31.089664459228516,31.214016927083332,31.672525024414064,30.798688888549805,A,1.0,1.0,0.0,263495.92838942085,cuda,torch.float32,64,128,1024,4,1024,4,True,0.0
8,H,full,True,sdpa,True,auto,True,none,,none,,False,PASS,,0,6.124377250671387e-06,188.00006103515625,26.55283260345459,26.517695744832356,26.812518501281737,25.602048873901367,A,1.1708605602847688,1.1708605602847688,-14.592733420213012,308516.9903467926,cuda,torch.float32,64,128,1024,4,1024,4,True,0.0
8,L,full+compile,True,sdpa,True,auto,True,none,,none,,True,PASS,,0,6.318092346191406e-06,223.00010681152344,25.74336051940918,25.70041867574056,26.065202903747558,24.72038459777832,A,1.2076770022230974,1.2076770022230974,-17.196402832943292,318217.9728953277,cuda,torch.float32,64,128,1024,4,1024,4,True,0.0
